index,id,zipcode,season,median_price,price_bought,price_sale,profit
4661,9523100458,98103,spring,550000.0,549000.0,713700.0,164700.0
4662,263000155,98103,spring,550000.0,418000.0,543400.0,125400.0
4665,9266701085,98103,spring,550000.0,409950.0,532935.0,122985.0
4667,625049281,98103,spring,550000.0,535000.0,695500.0,160500.0
4669,2917200365,98103,spring,550000.0,445434.0,579064.2000000001,133630.20000000007
4670,3797000035,98103,spring,550000.0,430000.0,559000.0,129000.0
4671,1931300870,98103,spring,550000.0,355000.0,461500.0,106500.0
4673,9266700175,98103,spring,550000.0,415000.0,539500.0,124500.0
4676,3626039268,98103,spring,550000.0,540000.0,702000.0,162000.0
4679,1972202320,98103,spring,550000.0,380000.0,494000.0,114000.0
4680,3126049415,98103,spring,550000.0,388000.0,504400.0,116400.0
4686,9482700440,98103,spring,550000.0,533000.0,692900.0,159900.0
4689,9267200345,98103,spring,550000.0,342000.0,444600.0,102600.0
4692,6431500122,98103,spring,550000.0,520000.0,676000.0,156000.0
4696,6430000275,98103,spring,550000.0,485000.0,630500.0,145500.0
4699,1972200698,98103,spring,550000.0,474800.0,617240.0,142440.0
4700,6046401300,98103,spring,550000.0,428000.0,556400.0,128400.0
4702,9266700845,98103,spring,550000.0,325000.0,422500.0,97500.0
4703,1931300850,98103,spring,550000.0,427000.0,555100.0,128100.0
4704,2917200475,98103,spring,550000.0,430000.0,559000.0,129000.0
4705,9550200650,98103,spring,550000.0,499000.0,648700.0,149700.0
4707,1994200040,98103,spring,550000.0,538000.0,699400.0,161400.0
4708,3126049517,98103,spring,550000.0,413450.0,537485.0,124035.0
4710,1972201161,98103,spring,550000.0,435000.0,565500.0,130500.0
4713,993002177,98103,spring,550000.0,345000.0,448500.0,103500.0
4714,4340610040,98103,spring,550000.0,312500.0,406250.0,93750.0
4716,6749700004,98103,spring,550000.0,291000.0,378300.0,87300.0
4717,1048000060,98103,spring,550000.0,543000.0,705900.0,162900.0
4718,1972201963,98103,spring,550000.0,523950.0,681135.0,157185.0
4719,9267200226,98103,spring,550000.0,436110.0,566943.0,130833.0
4720,263000253,98103,spring,550000.0,380000.0,494000.0,114000.0
4721,3362400432,98103,spring,550000.0,547500.0,711750.0,164250.0
4726,993000307,98103,spring,550000.0,360000.0,468000.0,108000.0
4729,4310703083,98103,spring,550000.0,355000.0,461500.0,106500.0
4730,1931300308,98103,spring,550000.0,500000.0,650000.0,150000.0
4732,1972200259,98103,spring,550000.0,425000.0,552500.0,127500.0
4733,4310701421,98103,spring,550000.0,350000.0,455000.0,105000.0
4734,6749700002,98103,spring,550000.0,376000.0,488800.0,112800.0
4735,3126049500,98103,spring,550000.0,359000.0,466700.0,107700.0
4736,1931300977,98103,spring,550000.0,500000.0,650000.0,150000.0
4737,993002108,98103,spring,550000.0,399995.0,519993.5,119998.5
4738,993000327,98103,spring,550000.0,369950.0,480935.0,110985.0
4740,993001563,98103,spring,550000.0,355000.0,461500.0,106500.0
4743,3362401763,98103,spring,550000.0,441750.0,574275.0,132525.0
4744,9266700190,98103,spring,550000.0,245000.0,318500.0,73500.0
4745,9521100301,98103,spring,550000.0,339950.0,441935.0,101985.0
4746,9521100214,98103,spring,550000.0,455000.0,591500.0,136500.0
4747,9523100712,98103,spring,550000.0,485000.0,630500.0,145500.0
4748,4310702838,98103,spring,550000.0,375000.0,487500.0,112500.0
4749,9521100866,98103,spring,550000.0,482000.0,626600.0,144600.0
4752,1931300412,98103,spring,550000.0,475000.0,617500.0,142500.0
4753,263000018,98103,spring,550000.0,360000.0,468000.0,108000.0
4756,3797000295,98103,winter,560000.0,492000.0,639600.0,147600.0
4762,4310702775,98103,winter,560000.0,280000.0,364000.0,84000.0
4765,7821200307,98103,winter,560000.0,515000.0,669500.0,154500.0
4767,3797001815,98103,winter,560000.0,532500.0,692250.0,159750.0
4771,5540800130,98103,winter,560000.0,447500.0,581750.0,134250.0
4772,6815100095,98103,winter,560000.0,510000.0,663000.0,153000.0
4774,9524100050,98103,winter,560000.0,360000.0,468000.0,108000.0
4775,3126049439,98103,winter,560000.0,313000.0,406900.0,93900.0
4776,993000873,98103,winter,560000.0,380500.0,494650.0,114150.0
4777,4310700665,98103,winter,560000.0,450000.0,585000.0,135000.0
4779,3797000745,98103,winter,560000.0,500000.0,650000.0,150000.0
4780,6430500008,98103,winter,560000.0,428750.0,557375.0,128625.0
4783,7821200375,98103,winter,560000.0,432000.0,561600.0,129600.0
4786,263000327,98103,winter,560000.0,400000.0,520000.0,120000.0
4788,993002127,98103,winter,560000.0,436000.0,566800.0,130800.0
4789,1923300135,98103,winter,560000.0,365000.0,474500.0,109500.0
4792,9136103026,98103,winter,560000.0,539000.0,700700.0,161700.0
4793,3126049261,98103,winter,560000.0,259250.0,337025.0,77775.0
4796,1930301540,98103,winter,560000.0,390000.0,507000.0,117000.0
4800,1529300410,98103,winter,560000.0,365000.0,474500.0,109500.0
4802,2917200675,98103,winter,560000.0,340000.0,442000.0,102000.0
4804,4310701330,98103,winter,560000.0,415000.0,539500.0,124500.0
4805,3226049530,98103,winter,560000.0,465000.0,604500.0,139500.0
4806,6430500086,98103,winter,560000.0,341000.0,443300.0,102300.0
4807,4310702759,98103,winter,560000.0,326000.0,423800.0,97800.0
4809,3626039229,98103,winter,560000.0,340000.0,442000.0,102000.0
4812,4310700778,98103,winter,560000.0,539950.0,701935.0,161985.0
4818,6865200981,98103,winter,560000.0,517000.0,672100.0,155100.0
4820,3362400125,98103,winter,560000.0,405000.0,526500.0,121500.0
4821,9524100207,98103,winter,560000.0,245000.0,318500.0,73500.0
4822,3126049446,98103,winter,560000.0,343000.0,445900.0,102900.0
4824,993001914,98103,winter,560000.0,344000.0,447200.0,103200.0
4826,4083306616,98103,winter,560000.0,450000.0,585000.0,135000.0
4828,993000308,98103,winter,560000.0,401000.0,521300.0,120300.0
4830,5694500497,98103,winter,560000.0,539900.0,701870.0,161970.0
4831,263000009,98103,winter,560000.0,375000.0,487500.0,112500.0
4832,3126049498,98103,winter,560000.0,370000.0,481000.0,111000.0
4833,5676000008,98103,winter,560000.0,410000.0,533000.0,123000.0
4834,3362401761,98103,winter,560000.0,450000.0,585000.0,135000.0
4835,3362400431,98103,summer,550000.0,518500.0,674050.0,155550.0
4836,3362900810,98103,summer,550000.0,532170.0,691821.0,159651.0
4837,9468200125,98103,summer,550000.0,480000.0,624000.0,144000.0
4838,9521101455,98103,summer,550000.0,548000.0,712400.0,164400.0
4840,7821200390,98103,summer,550000.0,450000.0,585000.0,135000.0
4844,510002519,98103,summer,550000.0,466000.0,605800.0,139800.0
4846,3797001920,98103,summer,550000.0,310000.0,403000.0,93000.0
4848,9468200140,98103,summer,550000.0,450000.0,585000.0,135000.0
4851,9550200310,98103,summer,550000.0,495000.0,643500.0,148500.0
4854,993002325,98103,summer,550000.0,430000.0,559000.0,129000.0
4857,9521100106,98103,summer,550000.0,440000.0,572000.0,132000.0
4858,1930301555,98103,summer,550000.0,500000.0,650000.0,150000.0
4859,993000046,98103,summer,550000.0,510000.0,663000.0,153000.0
4865,4310702787,98103,summer,550000.0,335000.0,435500.0,100500.0
4867,1931301105,98103,summer,550000.0,440000.0,572000.0,132000.0
4870,3797000300,98103,summer,550000.0,405000.0,526500.0,121500.0
4872,1257201295,98103,summer,550000.0,480000.0,624000.0,144000.0
4873,3126049436,98103,summer,550000.0,416000.0,540800.0,124800.0
4874,263000291,98103,summer,550000.0,433500.0,563550.0,130050.0
4876,9551201295,98103,summer,550000.0,527500.0,685750.0,158250.0
4879,3362400615,98103,summer,550000.0,400000.0,520000.0,120000.0
4880,993001332,98103,summer,550000.0,407000.0,529100.0,122100.0
4883,3226049478,98103,summer,550000.0,430000.0,559000.0,129000.0
4884,9232900050,98103,summer,550000.0,300000.0,390000.0,90000.0
4889,3363400655,98103,summer,550000.0,549000.0,713700.0,164700.0
4891,1931300425,98103,summer,550000.0,539000.0,700700.0,161700.0
4892,993000950,98103,summer,550000.0,320000.0,416000.0,96000.0
4893,263000359,98103,summer,550000.0,355000.0,461500.0,106500.0
4897,625049313,98103,summer,550000.0,460000.0,598000.0,138000.0
4902,510002506,98103,summer,550000.0,459500.0,597350.0,137850.0
4904,1972201965,98103,summer,550000.0,510000.0,663000.0,153000.0
4906,4310701565,98103,summer,550000.0,425000.0,552500.0,127500.0
4907,8021700495,98103,summer,550000.0,503045.0,653958.5,150913.5
4911,1972202010,98103,summer,550000.0,435000.0,565500.0,130500.0
4912,6690500060,98103,summer,550000.0,530000.0,689000.0,159000.0
4915,1172000135,98103,summer,550000.0,446000.0,579800.0,133800.0
4917,789000520,98103,summer,550000.0,402500.0,523250.0,120750.0
4918,9530101670,98103,summer,550000.0,525000.0,682500.0,157500.0
4921,3047700045,98103,summer,550000.0,525000.0,682500.0,157500.0
4922,1997200060,98103,summer,550000.0,270000.0,351000.0,81000.0
4924,1972202505,98103,summer,550000.0,543000.0,705900.0,162900.0
4927,9523102420,98103,summer,550000.0,535000.0,695500.0,160500.0
4930,993001342,98103,summer,550000.0,397500.0,516750.0,119250.0
4931,1172000150,98103,summer,550000.0,238000.0,309400.0,71400.0
4933,3626039279,98103,summer,550000.0,395000.0,513500.0,118500.0
4934,9266701115,98103,summer,550000.0,488000.0,634400.0,146400.0
4935,993002247,98103,summer,550000.0,430000.0,559000.0,129000.0
4937,3797002160,98103,summer,550000.0,409950.0,532935.0,122985.0
4938,3797000330,98103,summer,550000.0,471001.0,612301.3,141300.30000000005
4939,8021701115,98103,summer,550000.0,549000.0,713700.0,164700.0
4942,1930300915,98103,summer,550000.0,525000.0,682500.0,157500.0
4943,1972201960,98103,summer,550000.0,513000.0,666900.0,153900.0
4946,4340610080,98103,summer,550000.0,269500.0,350350.0,80850.0
4947,8021700725,98103,summer,550000.0,422500.0,549250.0,126750.0
4950,3797001900,98103,summer,550000.0,360000.0,468000.0,108000.0
4951,1972201305,98103,summer,550000.0,500000.0,650000.0,150000.0
4952,2508000020,98103,summer,550000.0,250000.0,325000.0,75000.0
4954,9523102040,98103,summer,550000.0,440000.0,572000.0,132000.0
4957,480000170,98103,summer,550000.0,480000.0,624000.0,144000.0
4959,1532300155,98103,summer,550000.0,425000.0,552500.0,127500.0
4964,9465200405,98103,summer,550000.0,412000.0,535600.0,123600.0
4965,6430500219,98103,summer,550000.0,415000.0,539500.0,124500.0
4968,993002225,98103,summer,550000.0,405000.0,526500.0,121500.0
4972,1972202023,98103,summer,550000.0,504500.0,655850.0,151350.0
4973,1972200325,98103,summer,550000.0,530000.0,689000.0,159000.0
4974,1997200245,98103,summer,550000.0,540000.0,702000.0,162000.0
4975,1048000160,98103,summer,550000.0,504200.0,655460.0,151260.0
4977,306000565,98103,summer,550000.0,290000.0,377000.0,87000.0
4979,1972201964,98103,summer,550000.0,500000.0,650000.0,150000.0
4980,6749700006,98103,summer,550000.0,306000.0,397800.0,91800.0
4981,1972200426,98103,summer,550000.0,525000.0,682500.0,157500.0
4982,3362401758,98103,summer,550000.0,467000.0,607100.0,140100.0
4985,3126049501,98103,summer,550000.0,385000.0,500500.0,115500.0
4986,2919700107,98103,summer,550000.0,319950.0,415935.0,95985.0
4991,9267200062,98103,summer,550000.0,336000.0,436800.0,100800.0
4992,2919700109,98103,summer,550000.0,350000.0,455000.0,105000.0
4994,993001976,98103,summer,550000.0,344000.0,447200.0,103200.0
4995,993001961,98103,summer,550000.0,374950.0,487435.0,112485.0
4996,6431000749,98103,summer,550000.0,349000.0,453700.0,104700.0
4997,3226049565,98103,summer,550000.0,504600.0,655980.0,151380.0
4998,5694000706,98103,summer,550000.0,535000.0,695500.0,160500.0
4999,6431000987,98103,summer,550000.0,385000.0,500500.0,115500.0
5001,9521100867,98103,summer,550000.0,475000.0,617500.0,142500.0
5002,1994200024,98103,autumn,527950.0,511000.0,664300.0,153300.0
5003,3363900111,98103,autumn,527950.0,437500.0,568750.0,131250.0
5004,625049299,98103,autumn,527950.0,482000.0,626600.0,144600.0
5007,3126049411,98103,autumn,527950.0,340000.0,442000.0,102000.0
5008,4310700570,98103,autumn,527950.0,280300.0,364390.0,84090.0
5009,993001629,98103,autumn,527950.0,265000.0,344500.0,79500.0
5010,4310701600,98103,autumn,527950.0,340000.0,442000.0,102000.0
5012,9473200105,98103,autumn,527950.0,425000.0,552500.0,127500.0
5016,1529300435,98103,autumn,527950.0,440000.0,572000.0,132000.0
5019,3856901715,98103,autumn,527950.0,470450.0,611585.0,141135.0
5020,3126049094,98103,autumn,527950.0,392450.0,510185.0,117735.0
5021,3362900696,98103,autumn,527950.0,415000.0,539500.0,124500.0
5022,1646500785,98103,autumn,527950.0,499000.0,648700.0,149700.0
5023,9136103130,98103,autumn,527950.0,430000.0,559000.0,129000.0
5024,6431500283,98103,autumn,527950.0,409500.0,532350.0,122850.0
5025,9523103001,98103,autumn,527950.0,389000.0,505700.0,116700.0
5026,4083301645,98103,autumn,527950.0,525000.0,682500.0,157500.0
5028,263000164,98103,autumn,527950.0,425000.0,552500.0,127500.0
5036,6430000280,98103,autumn,527950.0,453000.0,588900.0,135900.0
5037,6430500293,98103,autumn,527950.0,395000.0,513500.0,118500.0
5038,3797000680,98103,autumn,527950.0,549000.0,603900.0,54900.0
5041,263000280,98103,autumn,527950.0,450000.0,585000.0,135000.0
5046,4310700020,98103,autumn,527950.0,280000.0,364000.0,84000.0
5047,6749700110,98103,autumn,527950.0,342000.0,444600.0,102600.0
5048,263000329,98103,autumn,527950.0,349950.0,454935.0,104985.0
5049,263000040,98103,autumn,527950.0,452000.0,587600.0,135600.0
5051,3363900155,98103,autumn,527950.0,470000.0,611000.0,141000.0
5053,2402100205,98103,autumn,527950.0,412133.0,535772.9,123639.90000000002
5055,4310702876,98103,autumn,527950.0,398500.0,518050.0,119550.0
5060,91000320,98103,autumn,527950.0,393000.0,510900.0,117900.0
5061,1923800135,98103,autumn,527950.0,495000.0,643500.0,148500.0
5063,1529300135,98103,autumn,527950.0,338000.0,439400.0,101400.0
5067,1972200696,98103,autumn,527950.0,521000.0,677300.0,156300.0
5068,6046400465,98103,autumn,527950.0,397500.0,516750.0,119250.0
5071,6430000070,98103,autumn,527950.0,355000.0,461500.0,106500.0
5072,9266700295,98103,autumn,527950.0,397000.0,516100.0,119100.0
5073,1931300955,98103,autumn,527950.0,525000.0,682500.0,157500.0
5075,9232900075,98103,autumn,527950.0,314963.0,409451.9,94488.90000000002
5077,4310702440,98103,autumn,527950.0,355000.0,461500.0,106500.0
5079,9521101520,98103,autumn,527950.0,543000.0,597300.0,54300.0
5081,6813600365,98103,autumn,527950.0,527950.0,580745.0,52795.0
5083,3797000205,98103,autumn,527950.0,444000.0,577200.0,133200.0
5088,9266700256,98103,autumn,527950.0,470000.0,611000.0,141000.0
5089,3362400472,98103,autumn,527950.0,403000.0,523900.0,120900.0
5091,4083304700,98103,autumn,527950.0,488000.0,634400.0,146400.0
5096,2306400010,98103,autumn,527950.0,500000.0,650000.0,150000.0
5101,3975400190,98103,autumn,527950.0,509000.0,661700.0,152700.0
5103,6813600440,98103,autumn,527950.0,442000.0,574600.0,132600.0
5106,8032700175,98103,autumn,527950.0,420000.0,546000.0,126000.0
5109,3226049054,98103,autumn,527950.0,526500.0,684450.0,157950.0
5111,5694500386,98103,autumn,527950.0,399950.0,519935.0,119985.0
5113,6430500191,98103,autumn,527950.0,315000.0,409500.0,94500.0
5115,1324300018,98103,autumn,527950.0,476000.0,618800.0,142800.0
5117,1972200382,98103,autumn,527950.0,387000.0,503100.0,116100.0
5118,4310702918,98103,autumn,527950.0,345000.0,448500.0,103500.0
5121,5676000004,98103,autumn,527950.0,399000.0,518700.0,119700.0
5122,4310702858,98103,autumn,527950.0,414950.0,539435.0,124485.0
5123,993000136,98103,autumn,527950.0,449950.0,584935.0,134985.0
5126,263000255,98103,autumn,527950.0,375000.0,487500.0,112500.0
5128,293670040,98103,autumn,527950.0,482500.0,627250.0,144750.0
5129,993000315,98103,autumn,527950.0,379000.0,492700.0,113700.0
5130,4310702837,98103,autumn,527950.0,375000.0,487500.0,112500.0
5131,625049359,98103,autumn,527950.0,515000.0,669500.0,154500.0
5132,9524100196,98103,autumn,527950.0,239000.0,310700.0,71700.0
5133,9524100322,98103,autumn,527950.0,375000.0,487500.0,112500.0
5134,6749700063,98103,autumn,527950.0,356000.0,462800.0,106800.0
5135,5695000142,98103,autumn,527950.0,420000.0,546000.0,126000.0
5136,263000006,98103,autumn,527950.0,375000.0,487500.0,112500.0
5139,4083300098,98103,autumn,527950.0,453000.0,588900.0,135900.0
5141,6431000748,98103,autumn,527950.0,331000.0,430300.0,99300.0
5143,1972200227,98103,autumn,527950.0,459000.0,596700.0,137700.0
5144,1972201967,98103,autumn,527950.0,520000.0,676000.0,156000.0
5145,16000397,98002,autumn,236500.0,189000.0,245700.0,56700.0
5146,1202000200,98002,autumn,236500.0,233000.0,302900.0,69900.0
5148,9500900135,98002,autumn,236500.0,200000.0,260000.0,60000.0
5149,3224800075,98002,autumn,236500.0,234000.0,304200.0,70200.0
5150,3915500045,98002,autumn,236500.0,180000.0,234000.0,54000.0
5151,3021059155,98002,autumn,236500.0,161500.0,209950.0,48450.0
5153,7140800100,98002,autumn,236500.0,125000.0,162500.0,37500.0
5156,6858700225,98002,autumn,236500.0,199950.0,259935.0,59985.0
5158,7116000425,98002,autumn,236500.0,150000.0,195000.0,45000.0
5159,7338001190,98002,autumn,236500.0,215000.0,279500.0,64500.0
5160,304000380,98002,autumn,236500.0,197000.0,256100.0,59100.0
5162,7338000950,98002,autumn,236500.0,187000.0,243100.0,56100.0
5164,1202000140,98002,autumn,236500.0,160000.0,208000.0,48000.0
5165,1921059045,98002,autumn,236500.0,195000.0,253500.0,58500.0
5168,7338000800,98002,autumn,236500.0,185000.0,240500.0,55500.0
5171,6131600240,98002,autumn,236500.0,190000.0,247000.0,57000.0
5175,8581400450,98002,autumn,236500.0,159995.0,207993.5,47998.5
5178,6131600285,98002,autumn,236500.0,195500.0,254150.0,58650.0
5180,7468900235,98002,autumn,236500.0,163500.0,212550.0,49050.0
5181,6138000095,98002,autumn,236500.0,219000.0,284700.0,65700.0
5183,2891000610,98002,autumn,236500.0,148900.0,193570.0,44670.0
5184,7335400065,98002,autumn,236500.0,229950.0,298935.0,68985.0
5193,6131600075,98002,spring,233301.5,225000.0,292500.0,67500.0
5194,1450100070,98002,spring,233301.5,208000.0,270400.0,62400.0
5195,7335400400,98002,spring,233301.5,176250.0,229125.0,52875.0
5197,3313600340,98002,spring,233301.5,183000.0,237900.0,54900.0
5198,8698600055,98002,spring,233301.5,210000.0,273000.0,63000.0
5200,835000055,98002,spring,233301.5,175000.0,227500.0,52500.0
5201,16000015,98002,spring,233301.5,219950.0,285935.0,65985.0
5204,7877400266,98002,spring,233301.5,206000.0,267800.0,61800.0
5205,7468900245,98002,spring,233301.5,188200.0,244660.0,56460.0
5206,7335400215,98002,spring,233301.5,95000.0,123500.0,28500.0
5208,2891000680,98002,spring,233301.5,195000.0,253500.0,58500.0
5209,1735800050,98002,spring,233301.5,142500.0,185250.0,42750.0
5210,7335400345,98002,spring,233301.5,135000.0,175500.0,40500.0
5211,5198600005,98002,spring,233301.5,195000.0,253500.0,58500.0
5215,3141600210,98002,spring,233301.5,186000.0,241800.0,55800.0
5219,1018000110,98002,spring,233301.5,224000.0,291200.0,67200.0
5220,3339900640,98002,spring,233301.5,200000.0,260000.0,60000.0
5221,1921059235,98002,spring,233301.5,215000.0,279500.0,64500.0
5222,7338000270,98002,spring,233301.5,184500.0,239850.0,55350.0
5223,7140600055,98002,spring,233301.5,207000.0,269100.0,62100.0
5224,7116500125,98002,spring,233301.5,189000.0,245700.0,56700.0
5226,8698600395,98002,spring,233301.5,150000.0,195000.0,45000.0
5231,3224900130,98002,spring,233301.5,223000.0,289900.0,66900.0
5234,1450100420,98002,spring,233301.5,205000.0,266500.0,61500.0
5235,1450000050,98002,spring,233301.5,201000.0,261300.0,60300.0
5240,1018000276,98002,spring,233301.5,217000.0,282100.0,65100.0
5241,7345000120,98002,spring,233301.5,206000.0,267800.0,61800.0
5242,7116500925,98002,spring,233301.5,206000.0,267800.0,61800.0
5243,4399210110,98002,spring,233301.5,232603.0,302383.9,69780.90000000002
5244,9499200220,98002,spring,233301.5,234000.0,257400.00000000003,23400.00000000003
5251,301402280,98002,spring,233301.5,223990.0,291187.0,67197.0
5254,16000435,98002,winter,235000.0,218500.0,284050.0,65550.0
5256,7345000340,98002,winter,235000.0,208000.0,270400.0,62400.0
5257,7116500705,98002,winter,235000.0,156000.0,202800.0,46800.0
5258,3313600266,98002,winter,235000.0,190000.0,247000.0,57000.0
5260,8698100170,98002,winter,235000.0,111300.0,144690.0,33390.0
5263,1921059310,98002,winter,235000.0,193000.0,250900.0,57900.0
5266,2648000071,98002,winter,235000.0,225000.0,292500.0,67500.0
5267,1450100390,98002,winter,235000.0,208000.0,270400.0,62400.0
5269,7889000160,98002,winter,235000.0,222000.0,288600.0,66600.0
5271,7338000150,98002,winter,235000.0,160000.0,208000.0,48000.0
5272,1450000210,98002,winter,235000.0,179500.0,233350.0,53850.0
5273,1450100020,98002,winter,235000.0,208000.0,270400.0,62400.0
5276,6131600255,98002,winter,235000.0,202500.0,263250.0,60750.0
5277,7116000225,98002,winter,235000.0,190000.0,247000.0,57000.0
5278,9150100020,98002,winter,235000.0,189000.0,245700.0,56700.0
5279,7140600225,98002,winter,235000.0,137000.0,178100.0,41100.0
5282,7345200650,98002,winter,235000.0,219200.0,284960.0,65760.0
5290,6131600060,98002,summer,231750.0,214000.0,278200.0,64200.0
5292,1821059264,98002,summer,231750.0,224000.0,291200.0,67200.0
5296,2891000750,98002,summer,231750.0,222000.0,288600.0,66600.0
5297,2891100820,98002,summer,231750.0,213500.0,277550.0,64050.0
5300,7338000850,98002,summer,231750.0,183000.0,237900.0,54900.0
5303,7140600190,98002,summer,231750.0,233500.0,256850.00000000003,23350.00000000003
5305,7331900290,98002,summer,231750.0,230000.0,299000.0,69000.0
5306,3802000020,98002,summer,231750.0,154950.0,201435.0,46485.0
5307,4399210130,98002,summer,231750.0,225500.0,293150.0,67650.0
5308,7335400500,98002,summer,231750.0,194900.0,253370.0,58470.0
5309,1450300050,98002,summer,231750.0,224950.0,292435.0,67485.0
5310,9500900110,98002,summer,231750.0,224000.0,291200.0,67200.0
5311,1821059067,98002,summer,231750.0,200000.0,260000.0,60000.0
5313,2648500030,98002,summer,231750.0,112000.0,145600.0,33600.0
5314,1450100390,98002,summer,231750.0,125000.0,162500.0,37500.0
5315,7345200400,98002,summer,231750.0,205000.0,266500.0,61500.0
5318,7468900270,98002,summer,231750.0,140000.0,182000.0,42000.0
5319,7116000350,98002,summer,231750.0,128750.0,167375.0,38625.0
5321,5125400385,98002,summer,231750.0,220000.0,286000.0,66000.0
5323,7338000730,98002,summer,231750.0,167000.0,217100.0,50100.0
5324,2597500840,98002,summer,231750.0,209950.0,272935.0,62985.0
5327,5198600010,98002,summer,231750.0,180000.0,234000.0,54000.0
5330,7335400020,98002,summer,231750.0,219500.0,285350.0,65850.0
5331,4472000040,98002,summer,231750.0,230000.0,299000.0,69000.0
5332,2891000450,98002,summer,231750.0,229500.0,298350.0,68850.0
5333,8581400015,98002,summer,231750.0,189900.0,246870.0,56970.0
5334,3313600077,98002,summer,231750.0,185000.0,240500.0,55500.0
5335,7877400245,98002,summer,231750.0,193000.0,250900.0,57900.0
5347,1755700060,98133,spring,400000.0,371500.0,482950.0,111450.0
5348,1999700045,98133,spring,400000.0,313000.0,406900.0,93900.0
5353,6411600069,98133,spring,400000.0,325000.0,422500.0,97500.0
5354,6145600041,98133,spring,400000.0,306000.0,397800.0,91800.0
5355,8730000270,98133,spring,400000.0,359000.0,466700.0,107700.0
5356,390100060,98133,spring,400000.0,325000.0,422500.0,97500.0
5357,9158100116,98133,spring,400000.0,285000.0,370500.0,85500.0
5362,6414600070,98133,spring,400000.0,210000.0,273000.0,63000.0
5365,8730000260,98133,spring,400000.0,369950.0,480935.0,110985.0
5366,9371700125,98133,spring,400000.0,254000.0,330200.0,76200.0
5368,7655900038,98133,spring,400000.0,296000.0,384800.0,88800.0
5370,6145600900,98133,spring,400000.0,325000.0,422500.0,97500.0
5372,1445200110,98133,spring,400000.0,275000.0,357500.0,82500.0
5375,1844500025,98133,spring,400000.0,355000.0,461500.0,106500.0
5376,726049202,98133,spring,400000.0,335000.0,435500.0,100500.0
5377,7282900025,98133,spring,400000.0,250000.0,325000.0,75000.0
5380,6713700025,98133,spring,400000.0,300000.0,390000.0,90000.0
5392,6145600285,98133,spring,400000.0,300000.0,390000.0,90000.0
5393,6190701483,98133,spring,400000.0,364000.0,473200.0,109200.0
5395,6300000364,98133,spring,400000.0,235000.0,305500.0,70500.0
5397,6150700169,98133,spring,400000.0,304700.0,396110.0,91410.0
5400,4358700188,98133,spring,400000.0,305000.0,396500.0,91500.0
5401,626049058,98133,spring,400000.0,275000.0,357500.0,82500.0
5407,2291400236,98133,spring,400000.0,363000.0,471900.0,108900.0
5413,396100110,98133,spring,400000.0,282613.0,367396.9,84783.90000000002
5415,1926049210,98133,spring,400000.0,372500.0,484250.0,111750.0
5417,6150200060,98133,spring,400000.0,370037.0,481048.10000000003,111011.10000000003
5418,1073100030,98133,spring,400000.0,365000.0,474500.0,109500.0
5419,1397300055,98133,spring,400000.0,268500.0,349050.0,80550.0
5426,6300000400,98133,spring,400000.0,320000.0,416000.0,96000.0
5427,2881700046,98133,spring,400000.0,310000.0,403000.0,93000.0
5431,8910500226,98133,spring,400000.0,370350.0,481455.0,111105.0
5432,2426039247,98133,spring,400000.0,299950.0,389935.0,89985.0
5435,6150700394,98133,spring,400000.0,365000.0,474500.0,109500.0
5436,7283900521,98133,spring,400000.0,352500.0,458250.0,105750.0
5437,6300000368,98133,spring,400000.0,248500.0,323050.0,74550.0
5438,6150200435,98133,spring,400000.0,230000.0,299000.0,69000.0
5440,8910500150,98133,spring,400000.0,329932.0,428911.60000000003,98979.60000000003
5442,1072100085,98133,spring,400000.0,310000.0,403000.0,93000.0
5446,2807100155,98133,spring,400000.0,240000.0,312000.0,72000.0
5449,6450304130,98133,spring,400000.0,329950.0,428935.0,98985.0
5452,1139000072,98133,spring,400000.0,325000.0,422500.0,97500.0
5459,9310300185,98133,spring,400000.0,227000.0,295100.0,68100.0
5461,6671900095,98133,spring,400000.0,313000.0,406900.0,93900.0
5463,2229900020,98133,spring,400000.0,359950.0,467935.0,107985.0
5465,5727500561,98133,spring,400000.0,255544.0,332207.2,76663.20000000001
5470,1826049430,98133,spring,400000.0,372500.0,484250.0,111750.0
5471,414100280,98133,spring,400000.0,336000.0,436800.0,100800.0
5475,1074100110,98133,spring,400000.0,355300.0,461890.0,106590.0
5478,6149700315,98133,spring,400000.0,352000.0,457600.0,105600.0
5480,6145601745,98133,spring,400000.0,220000.0,286000.0,66000.0
5485,6781200013,98133,spring,400000.0,245000.0,318500.0,73500.0
5486,6145601599,98133,spring,400000.0,250000.0,325000.0,75000.0
5487,6145600557,98133,spring,400000.0,212000.0,275600.0,63600.0
5490,3626039424,98133,spring,400000.0,320000.0,416000.0,96000.0
5493,832700170,98133,spring,400000.0,319000.0,414700.0,95700.0
5496,6140100028,98133,spring,400000.0,370000.0,481000.0,111000.0
5497,2426039314,98133,autumn,355000.0,280000.0,364000.0,84000.0
5498,2231500030,98133,autumn,355000.0,315000.0,409500.0,94500.0
5499,7282300125,98133,autumn,355000.0,330000.0,429000.0,99000.0
5501,2827100070,98133,autumn,355000.0,290000.0,377000.0,87000.0
5502,1139000069,98133,autumn,355000.0,320000.0,416000.0,96000.0
5503,726049190,98133,autumn,355000.0,287500.0,373750.0,86250.0
5504,6450303785,98133,autumn,355000.0,320000.0,416000.0,96000.0
